Index,Name1,Title,Ministry of the Solicitor General,Purpose,Start Date,End Date,Destination,Attendees,Other Attendees,Air Fare,Other Transportation,Accommodation,Meals,Incidentals,Subtotal,Hospitality,Other Expenses,Total
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for an inclusive hiring project with the Retail Council of Canada.,43763,43763,"Kitchener, ON",,,0,86.4,0,0,0,86.4,0,0,86.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an Advancing Accessibility in Ontario framework announcement.,43889,43889,"Whitby, ON",,,0,47.2,0,0,0,47.2,0,0,47.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on making education more accessible to students.,43738,43738,"King City, ON",,,0,16.8,0,0,0,16.8,0,0,16.8
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a release of the White Paper on Ontario’s Aging Francophone Population.,43738,43738,"Toronto, ON",,,0,29.6,0,0,0,29.6,0,0,29.6
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an Accessibility Professional Network event.,43769,43769,"Toronto, ON",,,0,29.6,0,0,0,29.6,0,0,29.6
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a Connexions Day event.,43769,43769,"Toronto, ON",,,0,32.8,0,0,0,32.8,0,0,32.8
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a National Seniors Day celebration.,43739,43739,"Toronto, ON",,,0,32,0,0,0,32,0,0,32
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended meetings with seniors and local stakeholders.,43712,43712,"Barrie, ON",,,0,54.4,0,0,0,54.4,0,0,54.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on new tools to help frontline services in missing persons investigations.,43685,43685,"Scarborough, ON",,,0,10.4,0,0,0,10.4,0,0,10.4
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for the Angus Glen Older Adults Club.,43746,43746,"Markham, ON",,,0,9.6,0,0,0,9.6,0,0,9.6
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for the Alzheimer Society of Ontario.,43748,43748,"Brantford, ON",,,0,107.2,0,0,0,107.2,0,0,107.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a seniors celebration event.,43749,43749,"Richmond Hill, ON",,,0,5.2,0,0,0,5.2,0,0,5.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended the R.E.A.C.H. for Aging Well Kick Off Ceremony.,43873,43873,"Markham, ON",,,0,11.2,0,0,0,11.2,0,0,11.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on the Ontario Seniors Dental Care Program.,43812,43812,"Ayr, ON",,,0,95.2,0,0,0,95.2,0,0,95.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an announcement on the Ontario Seniors Dental Care Program.,43812,43812,"Cambridge, ON",,,0,80.8,0,0,0,80.8,0,0,80.8
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended an opening of a dental clinic at the Oxford County Community Health Centre.,43874,43874,"Woodstock, ON",,,0,120.8,0,0,0,120.8,0,0,120.8
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for a Seniors Active Living program.,43782,43782,"Mississauga, ON",,,0,31.2,0,0,0,31.2,0,0,31.2
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a Seniors Active Living Fairs event.,43755,43755,"Markham, ON",,,0,17.6,0,0,0,17.6,0,0,17.6
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a Korean music drama event.,43755,43755,"North York, ON",,,0,16.8,0,0,0,16.8,0,0,16.8
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a funding announcement for Wawel Villa Incorporated and MonstrARTity Creative Community.,43755,43755,"Mississauga, ON",,,0,44,0,0,0,44,0,0,44
"WAI, DAISY","WAI, DAISY",Parliamentary Assistant,Seniors and Accessibility,Attended a Diwali celebration event.,43756,43756,"Markham, ON",,,0,17.6,0,0,0,17.6,0,0,17.6
"WAI, DAVID","WAI, DAVID",Assistant Deputy Minister,Finance,Attended the Committee on Internal Trade Meeting: Canadian Free Trade Agreement,43613,43614,"Halifax, NS",,,814.29,271.23,280.35,35,0,1400.87,0,0,1400.87
"WAI, DAVID","WAI, DAVID",Assistant Deputy Minister,Finance,Attended the Canadian Free Trade Agreement (CFTA) Financial Services Working Group Negotiations Meeting,43716,43719,"Ottawa, ON",,,335.51,131,701.58,92.5,0,1260.59,0,0,1260.59
"WALKER, BILL","WALKER, BILL",Minister,"Energy, Northern Development and Mines",Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43698,"Ottawa, ON",,,759.65,76.01,616.98,147.5,0,1600.14,0,0,1600.14
"WALKER, BILL","WALKER, BILL",Minister,"Energy, Northern Development and Mines",Attended an announcement on natural gas expansion.,43711,43712,"Chatham - Kent, ON",,,0,0,151.41,35,0,186.41,0,0,186.41
"WALKER, BILL","WALKER, BILL",Minister,"Energy, Northern Development and Mines",Attended the Canadian Nuclear Association Conference and stakeholder meetings.,43888,43889,"Ottawa, ON",,,754.06,0,351.38,22.5,0,1127.94,0,0,1127.94
"WALKER, LEE-ANN","WALKER, LEE-ANN",Assistant Deputy Minister,"Agriculture, Food and Rural Affairs",To attend meetings in Toronto,43782,43797,"Toronto, ON",,,0,62.26,0,25,0,87.26,0,0,87.26
"WALKER, LEE-ANN","WALKER, LEE-ANN",Assistant Deputy Minister,"Agriculture, Food and Rural Affairs",To attend meetings in Toronto,43889,44021,Toronto,,,0,148.6,0,37.5,0,186.1,0,0,186.1
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,Municipal Services Offices Meeting Eastern Region,43572,43572,"Kingston, ON",,,31.26,93.51,0,45,0,169.77,0,0,169.77
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,Ministry Services Office- West Visit,43643,43644,"London, ON",,,31.26,132.81,198.61,42.5,0,405.18,0,0,405.18
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,Association of Municipalities of Ontario -Annual Conference 2019,43694,43698,"Ottawa, ON",,,463.09,99.32,822.64,180,78.54,1643.59,0,0,1643.59
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,To attend Northwest Treasurer's Forum,43762,43763,"Thunder Bay, ON",,,385.21,29.99,193.91,67.5,0,676.61,0,0,676.61
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,Travel to Lanark County Council Chambers Meeting,43783,43783,"Kingston, ON",,,0,235.04,0,22.5,0,257.54,0,0,257.54
"WALLACE, MARCIA","WALLACE, MARCIA",Assistant Deputy Minister,Municipal Affairs and Housing,To attend Regional Public Works Commissioners of Ontario Meeting,43734,43735,"Windsor, ON",,,31.26,111.31,139.85,35,0,317.42,0,0,317.42
"WANG, JASON","WANG, JASON",Staff to Minister,Labour,Provided support to the Minister during tours and ministry announcements.,43661,43669,"London, Lucan, ON",,,0,0,0,45,0,45,0,0,45
"WANG, JASON","WANG, JASON",Staff to Minister,Infrastructure,Provided support to the Minister at the Northwestern Ontario Municipal Association Annual Conference and during a new correctional facility announcement.,43579,43580,"Thunder Bay, ON",,,505.01,79.05,146.9,67.5,0,798.46,0,0,798.46
"WANG, JASON","WANG, JASON",Staff to Minister,Labour,"Attended the 2019 Association of Municipalities of Ontario Conference and a meeting with Quebec's Minister of Labour, Employment and Social Solidarity.",43695,43700,"Ottawa, ON, Quebec City, QC",,,633.5,93.02,1236.92,237.5,0,2200.94,0,0,2200.94
"WANG, JASON","WANG, JASON",Staff to Minister,Labour,Attended a North Bay listening tour.,43864,43864,"North Bay, ON",,,596.32,109.33,0,22.5,0,728.15,0,0,728.15
"WARNER, STEPHEN","WARNER, STEPHEN",Staff to Parliamentary Assistant,Ministry of the Solicitor General,Provided support to the Minister during a funding announcement for Specialized Disaster Search and Rescue Teams.,43692,43693,"Thunder Bay, ON",,,617.26,0,139.85,35,0,792.11,0,0,792.11
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Meeting with stakeholders,43565,43566,"Mississauga, ON",,,0,136.57,0,0,0,136.57,0,0,136.57
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Meeting with Stakeholders,43566,43567,"Thessalon, ON",,,589.58,129.81,135.15,55,0,909.54,0,0,909.54
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Meeting with stakeholders,43621,43622,"Ottawa, ON",,,881.35,117.21,292.62,45,0,1336.18,0,0,1336.18
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Travel to attend meeting with Six Nations. Government vehicle not available due to timing of trip.,43798,43798,"Caledonia, ON",,,0,115.99,0,0,0,115.99,0,0,115.99
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Travel to attend meeting with Federal partners,43851,43852,"Ottawa, ON",,,764.96,146.14,235.04,57.5,0,1203.64,0,0,1203.64
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Meeting with Federal and Provincial partners.,43860,43860,"Thunder Bay, ON",,,661.4,32,0,35,0,728.4,0,0,728.4
"WEDGE, GRANT","WEDGE, GRANT",Assistant Deputy Minister,Indigenous Affairs,Meeting with First Nation Partners,43880,43880,"Hagersville, ON",,,0,97.2,0,35,0,132.2,0,0,132.2
"WELFORD, PHILIP","WELFORD, PHILIP",Staff to Minister,Education,Provided support to the Minister at an Association des conseils scolaires des écoles publiques de l'Ontario event.,43853,43853,Toronto,,,0,24.31,0,0,0,24.31,0,0,24.31
"WELTMAN, BRETT","WELTMAN, BRETT",Staff to Minister,"Tourism, Culture and Sport",Attended a funding announcement at the Royal Botanical Gardens.,43602,43602,"Hamilton, ON",,,0,20.57,0,0,0,20.57,0,0,20.57
"WELTMAN, BRETT","WELTMAN, BRETT",Staff to Minister,Health and Long Term Care,Provided support to the Minister during a speaking engagement at the Rotman School of Management.,43795,43795,"Toronto, ON",,,0,15,0,0,0,15,0,0,15
"WELTMAN, BRETT","WELTMAN, BRETT",Staff to Minister,Health and Long Term Care,Provided support to the Minister during a funding announcement on mental health and addictions services.,43874,43875,"Sault Ste Marie, ON",,,0,0,139.85,0,0,139.85,0,0,139.85
"WELTON, CODY","WELTON, CODY",Staff to Minister,Office of the Premier,Provided support to the Premier at the International Plowing Match.,43723,43725,"North Bay, Verner, ON",,,0,0,350.22,112.5,0,462.72,0,0,462.72
"WHEALY, RYAN","WHEALY, RYAN",Staff to Minister,Labour,Provided support to the Minister during tours and ministry announcements.,43661,43668,"London, Waterloo, Cambridge, ON",,,0,0,0,45,0,45,0,0,45
"WIELGOSZ, JAMES","WIELGOSZ, JAMES",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister at the Great Lakes Economic Summit.,43591,43591,"Cleveland, OH",,,0,0,264.94,19.28,0,284.22,0,0,284.22
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support to the Parliamentary Assistant at meetings with Western University.,43558,43558,"London, ON",,,0,109.71,0,0,0,109.71,0,0,109.71
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support for the Parliamentary Assistants tour of Cestar College.,43601,43601,"Toronto, ON",,,0,29.24,0,0,0,29.24,0,0,29.24
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support to the Parliamentary Assistant during a visit to Humber College.,43612,43612,"Etobicoke, ON",,,0,90.86,0,0,0,90.86,0,0,90.86
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support to the Parliamentary Assistant at the Council of Ontario Construction Association Awards Dinner and at a skilled trades announcement.,43627,43628,"Niagara, ON",,,0,182.55,0,0,0,182.55,0,0,182.55
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support to Parliamentary Assistant at meetings and tours with college and university stakeholders.,43718,43721,"Ottawa, ON",,,0,0,478.83,55,0,533.83,0,0,533.83
"WIGGANS, PAIGE","WIGGANS, PAIGE",Staff to Parliamentary Assistant,"Training, Colleges and Universities",Provided support to the Parliamentary Assistant during visits to various colleges and universities.,43722,43724,"Niagara, ON",,,0,372.8,0,0,0,372.8,0,0,372.8
"WILLIAMS, DAVID","WILLIAMS, DAVID",Chief Medical Officer of Health,Health and Long Term Care,Participation in Federal/Provincial/Territorial Meetings,43782,43783,"Montreal, QC",,,700.28,202.65,208.26,32.5,0,1143.69,0,0,1143.69
"WILLIAMS, DAVID","WILLIAMS, DAVID",Chief Medical Officer of Health,Health and Long Term Care,Regional Consultation Meetings,43796,43798,"Thunder Bay, ON",,,520.2,109.03,387.82,55,18.84,1090.89,0,0,1090.89
"WILLIAMS, DAVID","WILLIAMS, DAVID",Chief Medical Officer of Health,Health and Long Term Care,Regional Consultation meetings,43818,43818,"Peterborough, ON",,,0,77.6,0,0,0,77.6,0,0,77.6
"WILLIAMS, DAVID","WILLIAMS, DAVID",Chief Medical Officer of Health,Health and Long Term Care,Regional Consultation meetings,43838,43838,"Brampton, ON",,,0,51.2,0,0,0,51.2,0,0,51.2
"WILSON, MICHAEL","WILSON, MICHAEL",Staff to Minister,Attorney General,Provided support to the Attorney General at a meeting with provincial partners.,43669,43676,"Saskatoon, SK",,,1489.15,0,165.78,0,0,1654.93,0,0,1654.93
"WISMER, JENNIFER","WISMER, JENNIFER",Assistant Deputy Minister,"Economic Development and Growth, Research and Innovation and Science","Travel to attend meeting of Federal, Provincial and Territorial Deputy Ministers of Innovation and Economic Development",43588,43588,"Toronto, ON",,,0,76.78,0,0,0,76.78,0,0,76.78
"WOOD, CHRISTINE","WOOD, CHRISTINE",Staff to Minister,"Economic Development and Growth, Research and Innovation and Science",Provided support to the Minister during a roundtable with the Ontario Trucking Association.,43633,43634,"North Bay, ON",,,0,0,139.85,57.5,0,197.35,0,0,197.35
"WOOLLEY, DAVID","WOOLLEY, DAVID",Staff to Minister,Government and Consumer Services,Provided support to the Minister at the Open Government Partnership Global Summit 2019.,43615,43615,"Ottawa, ON",,,806.33,0,0,0,0,806.33,0,0,806.33
"WORKMAN, JOSHUA","WORKMAN, JOSHUA",Staff to Minister,Labour,Travelled to meet with the Minister.,43678,43685,Southwestern ON,,,0,375.2,0,0,0,375.2,0,0,375.2
"WORKMAN, JOSHUA","WORKMAN, JOSHUA",Staff to Minister,Infrastructure,Provided support to the Minister during a keynote speech on estate administration tax and attended a meeting.,43581,43581,"Burlington, London, ON",,,0,155.2,0,10,0,165.2,0,0,165.2
"WORKMAN, JOSHUA","WORKMAN, JOSHUA",Staff to Minister,"Labour, Training and Skills Development",Provided support to the Minister at a meeting.,43910,43919,"Mt Brydges, ON",,,0,507.6,0,0,0,507.6,0,0,507.6
"YAFFE, BARBARA","YAFFE, BARBARA",Associate Chief Medical Officer of Health,Health and Long Term Care,Meeting with Public Health Unit Staff,43712,43713,"Thunder Bay, ON",,,294.08,51.75,178.74,25.66,0,550.23,0,0,550.23
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended the Ontario Professional Forester Association Annual Conference.,43593,43594,"Thunder Bay, ON",,,982.39,0,198.61,22.5,0,1203.5,0,0,1203.5
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended a forestry roundtable and an Eacom Timber Corporation event.,43614,43616,"Timmins, ON",,,619.11,0,336.58,92.5,0,1048.19,0,0,1048.19
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended government announcements.,43663,43665,"Barry's Bay, Ottawa, North Bay, ON",,,0,0,383.55,70,0,453.55,0,0,453.55
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended a funding announcement for a new cross laminated timber plant.,43669,43669,"St Thomas, ON",,,0,0,0,12.5,0,12.5,0,0,12.5
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Travelled to the West Fire Region.,43676,43676,"Dryden, ON",,,1599.24,0,0,0,0,1599.24,0,0,1599.24
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended the Canadian Council of Forest Ministers' Meeting.,43688,43691,"Saskatoon, SK",,,0,0,0,67.5,0,67.5,0,0,67.5
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended the Canadian Council of Forest Minister's Meeting.,43688,43691,"Saskatoon, SK",,,1438.3,0,412.87,0,0,1851.17,0,0,1851.17
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended a stakeholder meeting.,43706,43706,"Kearney, ON",,,0,158.4,0,0,0,158.4,0,0,158.4
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Travelled to the West Fire Region.,43676,43677,"Dryden, ON",,,0,0,137.8,45,0,182.8,0,0,182.8
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended the 2019 Association of Municipalities of Ontario Conference.,43695,43698,"Ottawa, ON",,,0,67.8,581.73,122.5,0,772.03,0,0,772.03
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended a tour of Lakehead University and a National Forest Week event.,43730,43730,"Thunder Bay, ON",,,551.72,0,0,0,0,551.72,0,0,551.72
"YAKABUSKI, JOHN","YAKABUSKI, JOHN",Minister,Natural Resources and Forestry,Attended a tour of Lakehead University and a National Forest Week event.,43731,43731,"Thunder Bay, ON",,,0,0,205.66,32.5,0,238.16,0,0,238.16
